Uniprot ID;EC number
A0A3B6C5S4;
A0A1U8J324;2.7.1.11
T1FM99;4.2.1.3
M4CHJ2;
E3KR06;
A0A2K1JIZ9;
B8CBR8;4.2.3.1
E2R2X3;2.7.11.13
A0A0K9R0B5;3.6.4.12
A8WRV1;2.7.11.1
A0A0H2UJE7;2.7.11.1
A0A022RUJ7;
A0DZX8;
A0A3Q2HCD2;
B5YFY7;5.1.1.3
H2LQV4;1.17.4.1
Q8TL45;
F6VL21;2.7.11.-
A8I7Y8;2.7.4.3
Q00748;7.6.2.2
A0A2K1WZL6;2.1.1.220
A0A251S1A1;
D8QX70;4.99.1.1
A0A078IYK4;
A0A3Q1N939;3.5.4.38
A0A2K3D6N9;
Q5JH37;
Q7QKD9;1.2.1.84
B8E2D0;2.4.1.129
O89040;3.1.4.11
B9T419;
W5G100;2.7.1.40
Q6C0H6;
A0A0A0LGR9;
Q8A2I1;4.2.2.21
A0A287AAG0;
A0A2R8QTA8;
K3Z9I9;
K7L0Z1;6.1.1.17
A0A1S4BT89;5.3.1.9
A0A3B6DM05;1.6.2.4
A0A3Q7FTS5;2.1.1.56
A0A1S4D6J2;3.1.1.-
M0ZSD2;
A0DQT2;
G3QFD5;6.2.1.16
Q5KIN5;2.3.1.51
A0A3B6LKJ0;
A0A090MAL1;2.4.2.14
A0A0A0KAM6;3.1.1.11
M4F3R6;
Q55BM1;
A0A2K3CZQ7;
A0A3B6B881;1.11.1.7
P69902;2.8.3.16
Q8RH90;3.6.4.-
G1KN94;2.4.1.-
Q59X45;
E3KA72;
M1CXK5;6.2.1.12
W1PZW7;
A0A067EE14;
A0A0P0VEP8;2.7.1.108
M5W6Z9;
P54167;2.3.1.31
M3WB05;"2.1.2.3; 3.5.4.10"
Q9VRU1;5.1.3.3
F4NXS0;
F7A389;
A0A2I4G4L7;
A0A2J6MEW3;
A0A0U1RQE8;2.3.1.68
A0A2K1Z4X0;2.7.1.134
Q84ZW8;"3.1.7.11; 3.1.7.6; 4.2.3.19; 4.2.3.26; 4.2.3.47; 4.2.3.49"
O14356;2.7.11.1
Q0U475;2.3.1.9
E9H7W7;
T1G1P3;
B8C3Z3;4.1.1.50
H9G393;
Q9ERH7;2.7.11.1
A0A072V2Q7;4.99.1.1
H3ESZ7;3.1.1.23
Q4WJG6;
F0ZQD7;
A0BPH3;3.6.1.9
A0A0K9Q461;
F6QJQ8;
Q74CQ6;2.7.7.7
A0A3B6ENP9;
B7PLS9;6.2.1.26
Q99127;2.4.1.16
A0A2C9WPP5;
A8X5M9;
A0A067EJX7;
Q7UYA9;
Q54MS7;2.7.1.108
K7D648;
Q2QMV8;2.4.2.7
E3K3I1;2.2.1.6
F6ZYU4;3.1.3.48
H2QYE7;2.3.1.57
I1JJT8;
A0A251UII3;
A0A0N7KGK1;
E9HGN2;2.1.2.1
Q5ASM3;4.2.1.2
W5MHH4;
E3KFK2;3.1.1.5
K7LVH5;
A0A2J6JQI2;
Q74H71;2.5.1.72
A0A096P887;5.2.1.8
A0A0R4IBK2;5.2.1.8
A0A0K9QPW6;
A0A2K3E3D4;
A0A3S5ZPT9;6.1.1.4
D4A3D9;
I1I9F7;1.2.1.84
H3HCL1;
A0A1U8JKF5;3.1.4.11
M4CIM1;
X1WCM8;3.6.4.12
A0BR54;
A0A337SHT6;
A0A096S452;2.1.1.-
A0A1U7ZAP5;
A0A3Q2UB37;
A0A2I4EXX7;
A0A251LG18;1.1.1.42
A0E966;
M1C8E8;
Q5BA73;
A0A078HTR5;
A1L1K7;"6.2.1.15; 6.2.1.3"
A0A1U8NX82;6.2.1.5
W5MT95;
A0C5P9;
P54374;1.1.1.25
A0A1S3Y390;3.1.1.11
A0A0R0G676;
F7B7E9;6.1.1.10
A0A1U8AML9;
A0A1U8P550;
B9SSY3;3.1.3.36
Q9KZL9;5.3.1.8
B9S116;1.14.11.15
Q8TSP6;6.1.1.16
A0A251RWQ6;5.4.99.30
G3QF71;2.1.1.364
M4EEA6;2.8.2.-
A0A2G3A2L7;
Q7SXY0;3.6.4.6
F7CIV3;
M4DL06;
W5EP13;3.1.3.63
C3XUP9;
Q8A7T1;
O94273;5.2.1.8
A0A251QE04;
A0A0K9P7C1;2.1.1.33
A0A251NU60;
Q45NB7;6.3.1.2
M1BDG5;2.7.1.71
F9X6V3;
H2Q3D7;
B4FZW5;1.1.1.37
M4FBD4;
P33897;"3.1.2.-; 7.6.2.-"
M5VVG5;
Q5ZM73;3.6.5.-
G1K8E0;2.7.11.1
B9HCV1;
A0A0K9P933;
B8C5E0;
A0A2I3S8N2;
Q99J45;
A0A2G2YKE9;
O86528;6.1.1.17
D8QRC1;
Q83F82;6.3.3.2
P43762;2.5.1.6
A0A251UQV8;2.3.1.48
A0A078IIA5;6.3.1.2
A0A3B6TSL3;2.7.4.3
D8T016;
A0A022QVM0;2.7.1.160
A0A1S4DHW4;2.4.1.13
G1KK14;6.1.1.11
A0A1U8N3L3;1.1.99.1
H3G5G5;
K3Y507;
A0A2I2ZQP9;1.1.1.284
A0A2K1IEF7;
A0A022R661;2.6.1.44
H2MJJ8;3.1.2.4
Q89Q04;
M4CP47;2.1.1.100
A0A078IY01;
A0A0K9RR78;3.2.1.51
W5N2G9;3.5.1.98
P04293;"2.7.7.7; 3.1.26.4"
A0A251N3T1;2.4.2.-
Q1G9H4;2.5.1.29
Q010A0;1.3.1.-
D8QTU3;
Q6CEM0;
Q8REA7;6.3.1.5
A0A0K9RP37;
A0C7X2;
Q7DDL2;2.1.1.166
F6UJD8;
T1FM74;2.7.7.7
B3S9Z2;
A0A1U8HN50;
F4NSZ0;6.1.1.15
A0A1D6N617;2.4.2.14
Q551C1;3.2.1.51
M5XBL5;
A0A1D5RKL9;6.5.1.1
A0A059BGE1;2.3.1.-
Q8Y9G0;2.4.2.17
A0A067H428;1.2.4.1
A0A1S4A1C4;3.1.1.-
A0A022RZF7;5.2.1.8
Q9XFS9;1.1.1.267
A5BDH7;4.1.2.13
A0A6I8SGF7;2.7.11.1
M4FCK6;
Q95SU2;
A0A1U8NHE9;
A0A1U8AJY6;5.3.1.9
A0A2K2B7A7;
B9RB49;1.2.1.36
E9GN85;2.7.7.6
F6YBC8;
G5ECI6;
Q937N8;"4.2.1.3; 4.2.1.99"
A0A1S4BY54;3.1.1.-
A5I2B1;1.1.1.3
A0A022RM14;1.5.5.1
F1QRH6;
Q8A774;2.7.7.60
P70698;6.3.4.2
A0A2J6KUR5;4.2.1.11
A0A0K9NLS6;6.1.1.3
B9RP42;1.11.1.11
O13725;5.1.99.6
A4IHQ3;1.4.3.13
F7EBA5;3.1.4.-
A0A3B6MTB9;
A0A022QYN5;
A0A2J6L1E8;
Q8RX97;1.16.3.1
W1PSS7;4.1.1.15
P02091;
A0A078F3M6;
W1NYE5;2.4.1.82
A0A061EZA7;
A9UXF0;
E1C8P2;
E7FH51;2.7.11.1
Q9QYM5;
F4NXT6;2.7.1.11
A0A1S3ZF88;2.7.11.1
Q5FZP2;
Q8VHF0;2.7.11.1
F6HPG5;
A0A2G2XU88;
Q5B535;4.1.1.1
Q7S8H4;
Q22561;3.1.-.-
W5N2P4;2.7.1.107
A0A067H891;1.11.1.7
A0A067EZQ9;
Q8R2K1;5.1.3.29
M4EGH3;2.4.2.17
D6X3Y6;
A0A2I4EHE1;2.7.4.3
A7S6F3;
A0A022S2A3;
C4J4Z8;
C4M588;
A0DCJ5;
A0A1U8FHU1;
A0A1S4AJ48;
A0A078HJI2;
B9HHH8;3.1.1.-
Q6C6U4;
A0A078HYL7;1.11.1.7
A0A3B6MJ34;2.7.1.160
E9FRA5;
W1NYM1;
Q8P939;
A0A2C9W9K2;1.1.1.37
O84372;2.7.1.71
A0A022RWJ9;
A0A2C9V0N8;
A0A1D6LAG9;6.1.1.16
A0A1U8A3M3;4.1.1.50
A0A1U8MDH0;
M5VWF4;3.6.4.13
M0ZP01;5.4.2.2
A7F161;3.1.3.-
C5YIU3;
K7KPY5;
O08590;1.4.3.21
A0E9T1;
Q8CHT0;1.2.1.88
Q7RWC1;
F0ZK63;
Q7T337;3.1.3.11
D8QZ22;
A0A072VE42;
A0A2C9VQF6;
Q00246;3.6.5.2
A9SRP3;
A0A0K9P5Z7;
F4P566;6.1.1.11
A0A3B6HZE6;3.1.4.4
A0A1U8A2W6;2.7.11.1
A0A3B3H7U8;2.4.1.-
A0A1U8LZA1;
F6ZX81;2.7.11.1
Q4WYQ7;6.3.2.2
A0A1U8IK14;1.5.5.2
B9RXX9;
Q5KPC9;
A8B532;
Q81JA2;2.7.1.148
A0A3Q7I9W9;2.3.1.30
A9PEM5;
A0A2K1IYU9;
A0A078IK98;2.1.2.1
H9G5V9;
Q8RHH5;5.3.1.9
A0A2K1YEV2;
P9WPI9;2.7.10.-
A0A2I3RLZ5;3.6.4.6
E9FZG8;
G3QPZ3;3.1.1.2
B7Q6U3;6.1.1.7
D8SAB4;4.2.1.9
Q7PCJ8;"2.3.1.-; 2.3.1.57"
M4CQA8;4.1.1.15
A0A0H2V8B5;"3.2.2.-; 3.2.2.6"
M4ER40;
A0A2G2Z0S3;
A0A3B5YSF7;
A0A3B6ILM9;
A0A251V0V0;6.2.1.12
A0A078G6W9;2.7.1.20
A0A067FFG8;
A0A0K9R992;1.1.1.205
A0A0K9R4J5;
F6WCC8;
A0A1D5QP63;
H9GBY1;1.14.11.4
G1KQ10;2.1.1.57
A9UMJ0;2.7.11.22
P70473;5.1.99.4
C9DTM6;1.11.1.7
B8BWY8;
F6QVW6;
Q6YRX0;3.5.4.5
A9UV91;
A0A059A0M1;
A0A1S4DAZ6;
A0A6I8RNQ3;"2.1.2.2; 6.3.3.1; 6.3.4.13"
H2MIB0;
O95989;"3.6.1.-; 3.6.1.52"
M5VZU6;
Q4WZ67;2.5.1.100
A9VDF1;2.1.1.216
A0A1D6E501;1.1.1.85
I1L4Y5;2.7.1.134
A0A3B3IC39;3.1.3.48
A0A0K9RHY8;
E9GF33;4.6.1.2
H3FKF9;
C5XIB8;2.7.11.1
C4LWH8;
A0A2I4G9F4;
A0A1U8K4W0;5.4.99.30
D4A259;
F6QCP7;
M5VW67;2.7.7.41
A0A0U1RPZ5;
A0A2I4GX01;
A0A251T4B0;
A0A2J6MG68;2.7.1.30
A0A096P931;1.2.4.1
O04916;4.2.1.3
Q7NJT8;
A0A1U8PW24;
A0A072V8I1;5.4.99.30
I1JN69;
A0A078I7B1;1.13.11.5
A0A368PIS1;3.2.1.26
A0A2I4DJJ3;3.1.4.4
A0A3B6CCJ1;
A0A0A0KIJ0;
A5I5W0;2.1.2.2
E9HZI2;3.7.1.2
D7SJF0;
A0A1D5NV13;
A0A1U8A8A9;
I1L8X2;2.5.1.6
M3WWR3;"2.7.7.50; 3.6.1.74"
Q89V87;1.1.1.35
C3YHA2;
D7TG90;
A0A0A0L8X3;
A0A2G2Y0N0;
A0A2I4EZB1;
A0A0D1EAQ8;
A0A2K1JPG7;6.3.4.5
D8QRM2;3.5.4.25
Q8ID85;3.6.4.12
Q9RU10;5.1.1.3
A0A067DKZ2;
F6U4L6;
Q9L0Q8;2.7.7.60
F6H060;
O01991;2.7.11.20
A2DLJ8;
D8RUN5;3.1.1.29
H2RAB8;
A0A078HN32;
A0A059B748;
A7MC13;
W5MWA3;
F1LQ59;
E7F0B3;3.1.1.116
F0ZPN5;
B3S268;
A0A1S4AC31;
A0A2G2YUG0;3.1.1.-
F4IX22;
B7Z061;1.1.1.105
Q7M8G0;
F6HEC2;4.3.1.24
A7SAM8;2.1.1.203
A0A3Q7HXZ6;
A0A078HFW9;
Q9C168;1.11.1.6
A0A2J6LGL9;2.7.1.159
M4F6W8;
A0A1S4AG39;
I1MBR7;2.7.7.9
A0A0P0UX97;6.1.1.4
A8WL53;
B3S691;
B5YJY0;3.6.4.-
A0A3B5Y4H7;1.1.1.8
A0A3B5YT16;1.11.1.7
O35491;2.7.12.1
A0A0A0K179;6.1.1.3
A0A3B6NTN6;6.1.1.3
I1IGN2;
Q42440;5.3.1.24
B5YHI3;2.7.1.71
A0A193PE99;2.7.11.24
Q502L9;
C0PMR4;
F6I3I9;
A0A2K1J3K0;2.7.7.6
Q9TRC7;1.4.3.22
A2IBE2;4.2.1.1
B9H2B5;
M4F2A2;2.4.2.7
H7C6G5;
Q0J8A4;1.2.1.12
A0A3Q1LTG4;
Q8EEV3;3.1.3.25
A0A0K9P8F9;2.7.8.11
A0A1U8NU95;2.7.11.1
F1NX24;
F7DB59;
A0A1U8KYG9;1.11.1.6
A0A2K1R9K7;2.7.11.1
A0A2K3E350;6.3.1.2
A0A251RM45;1.11.1.7
A0A3Q2KXL2;
A0A1D6LHK1;
A0A2C9VMX3;2.1.1.216
A0A0K9QFU3;3.4.21.53
E9GYC4;
O84614;3.6.4.12
A0A0A0K6H4;
F8W639;
A0A251T8S6;1.11.1.7
A0A140LJ87;
B6V6V5;1.14.15.30
B8C9Y8;2.6.1.16
B3RM31;2.8.2.-
A0A078GXN5;4.4.1.5
Q752H2;
A0A2I4EEK8;
A0A3B3HJ77;
B8CA45;4.3.1.19
E9QC23;
A0A061GH37;2.7.11.1
A0A0R4INQ1;
Q9URZ7;3.1.3.46
Q7ZUM4;3.6.1.52
F7G148;
A0A1U8PZJ6;
A0A6I8QGB9;
M4DMK5;
E9GT44;
M4EZN4;6.1.1.2
Q10156;2.7.12.1
A0A0R4IEM5;
C3YVT3;
A0A3B6KM74;
Q0II95;2.7.-.-
A0A1U8K071;3.4.21.92
M0ZUC5;
A0A2K3DX52;1.2.1.84
Q7CRQ0;1.1.1.203
I1KUG8;3.1.3.11
B7QAR6;5.2.1.8
Q965F6;
A0A0G2K578;
A0A0K9PZ47;2.4.1.13
A0A6I8SRA9;3.6.5.5
A0A1D6QDL6;
Q8GYB1;3.6.1.-
A0A1D6G3Z5;2.7.4.22
Q9JM14;3.1.3.-
A0A0K9QRK2;
A0A368QFP3;2.3.1.30
B3RRW0;5.1.1.7
F6I1G9;
Q9VW15;2.1.1.354
A0A072TVK0;
D8TBI5;
A0A3N7FFH2;
A0A3Q1LFK5;5.3.99.3
A8J506;6.3.4.5
Q5ZL46;3.1.3.48
M1D3Q8;2.7.11.1
Q9HV48;3.4.24.-
F6X1V6;2.1.1.203
A0A078HIN9;3.1.1.14
A0A368Q3E9;2.7.1.159
R4GEK8;
E9G1P5;2.7.7.15
D8SZ08;
B5YI28;4.1.1.50
Q4LB35;"2.5.1.15; 2.7.6.3; 4.1.2.25"
O67632;6.1.1.1
M0XKU0;
A0A022RE45;3.5.1.23
G7KYW0;2.4.1.13
A0A251PKE3;2.7.11.1
A9WD13;1.1.1.85
A0DX38;3.6.4.12
A4IG43;
A0A2K3DST3;
A0A0D1CNW5;
Q8AXU2;1.14.13.39
A0A1U8L8N6;
M1CTL0;
A0A251VNU1;
A0A251V9P7;
Q47155;2.7.7.7
A0A3Q1LHW5;3.1.3.48
A0CMB4;
A0A1B0GRV7;2.7.4.6
D8S689;
M4EE73;2.7.11.1
H3G9Y9;2.4.2.14
H2LJE2;2.7.10.2
A0A2K1XFV1;2.7.7.6
A8Y1K2;
A0DMI9;
A0A1S4BFA6;3.5.2.3
Q5BF02;
A0A1D6DVD2;
A0A251VG97;
A9UYX8;2.7.11.1
D3ZBM3;4.99.1.1
F6XAV0;
Q9KVH9;3.6.4.12
A0A251V6Z5;6.1.1.17
A0A286ZZR3;
F7HRV0;
Q89LF9;2.7.8.24
Q7EZZ0;2.7.8.15
Q89HR1;
A0A0D1EDY2;
A0A1S4D3A0;2.4.1.1
A0CSW7;
A7T439;1.5.1.3
G1KD44;4.2.1.3
Q8REE6;5.1.1.3
A0A2C9V907;
H8WH51;
A0A0K9Q157;
A0A059AE48;2.7.11.1
Q8ZIM0;6.1.1.5
A9A3T9;4.3.2.2
D6WJY2;
A0A0A0KHV0;
G7JXB4;1.11.1.7
H2XUS4;
A0A6I8SN32;
A0A059BUB0;
A0A1D6MCG2;
Q8A801;1.16.3.2
A0A1S4B805;5.4.99.5
A0A1U8BB18;
A5I2S2;
A0A2C9VW61;3.5.1.23
A0A6I8SFF0;
A0A2I4GTE3;6.2.1.5
A0A3B6NM11;
M5W1P1;
A0A2J6MJP9;3.1.1.29
A0A3B3IBJ5;2.7.11.30
Q8IYK4;2.4.1.50
A0A059CMW9;
A0A022QL94;3.1.1.11
Q8ZLG7;2.4.1.1
A0A1U8L4J2;
G7KDI7;3.6.4.12
H9GP63;
I1KBZ2;
Q10A30;4.1.2.13
Q57UN0;6.3.2.3
H2PXY8;2.7.1.153
Q654S1;1.11.1.7
Q6NVF0;"3.1.3.36; 3.1.3.56; 3.1.3.86"
A0A1U8L743;2.7.1.33
M4E1M6;"3.1.3.77; 4.2.1.109"
Q6E213;"2.3.1.75; 2.3.1.76"
A0A2R8Q2T8;2.8.2.8
T1G7L9;1.8.4.12
Q93J64;
A0A3Q7HQR3;2.7.1.11
P0DMP3;2.1.1.72
F6HMD7;
O16102;3.6.4.12
Q9LS02;5.3.99.6
A0A2G2ZPZ9;1.11.1.7
D2WKH8;2.7.7.6
A0A2G2Z9C4;
A0A251V0H1;3.6.5.-
A0A251LDM1;2.7.4.6
A8WPI1;
Q86NK6;2.7.1.23
A5PJM4;1.6.5.-
F7BI12;
O23627;"2.7.7.-; 6.1.1.14"
A0A1D5PSU4;
B9H1Z2;1.2.1.84
A0A2I4GY73;
Q08671;1.11.1.7
Q5KEG6;
A0A251UG26;2.5.1.47
Q43779;1.15.1.1
F6PQ71;
A0A3Q7IVK3;
A0A078I2L5;
P19858;1.1.1.27
A0A0K9PNS2;
O75891;1.5.1.6
Q9XSC6;2.7.3.2
G3SFI2;3.1.3.48
A0A1D6PS83;4.2.1.93
B9RG52;4.1.1.19
A0A3B6AT43;
Q8ZEX9;1.2.1.70
M5VJL1;1.8.1.7
A0A194YMR2;
Q4WS32;2.1.1.-
A0A022S246;
A0A2R8QPA8;2.1.1.360
A0A1U8MYP3;
A0A2K1X1N8;
H9G3F1;
A0A067DTH4;
A0A1S4CZ30;
Q8TSR8;2.7.7.7
Q7RVS9;4.1.1.49
M3WG99;3.6.1.28
H3GAC9;2.7.1.40
A0A2C9VCI0;3.1.1.29
U5DH56;1.4.4.2
B8C1E2;1.4.1.4
A0A251NB56;3.1.1.-
A0A2C9VUD0;3.1.1.14
A0A2I4EHK1;1.11.1.11
M4F193;
P05202;"2.6.1.1; 2.6.1.7"
A0A1U8I4W3;1.11.1.7
F7CQT2;
W5NDS6;2.3.1.286
A0A2I2YN96;2.7.1.137
A7F5Q0;1.11.1.-
A7RT51;2.1.1.360
Q5E9R2;2.3.1.51
G3S9W3;5.4.2.3
E9ADB1;
A0A0R0EBB0;2.5.1.47
F7EB11;
M3WIL0;
A2G2R0;
A0D7F2;
Q69X21;3.1.4.4
A0A059CE41;
Q7QHU0;
F1LNN8;2.7.11.1
Q8ZXT6;6.1.1.4
Q7JWW6;2.7.1.20
M1D1F6;
K7ARJ8;2.7.11.1
A0A061GQD1;5.4.99.5
A0A1S4DPJ5;1.11.1.7
A7F6Y6;2.7.7.6
A0A1D5P875;
A0A2I4G0Z1;6.3.5.-
A0A3B6CJE6;1.11.1.7
A0A3B3IEQ9;2.7.11.13
Q6BZZ9;2.6.1.1
I1KA71;
A0A251NGN0;2.7.7.6
A0A072TQK5;6.5.1.1
A0A2K1KBU0;
A0CNK6;6.1.1.15
Q7XSK0;3.2.1.21
A0A022RRG1;2.7.1.33
A0A0K9NXN4;
A0A3B6KN72;
P06737;2.4.1.1
A0A3Q7IF15;
W5NJZ4;2.7.11.1
I1J1Z8;1.1.3.15
C5WRS9;
P04800;1.14.14.1
A0A368QVR4;1.11.1.7
G7KS02;2.7.7.6
A9UPZ4;6.1.1.9
Q9PU56;
T1EFF9;2.4.99.18
A0A1U8PU05;
B8BYS3;
H2QAS6;2.7.11.13
A0A1U8IJD2;5.1.3.15
A0A2C9VCI6;1.1.1.25
B7Z151;3.1.1.34
M3WZN9;6.3.4.5
A0A0D1CPU1;1.5.1.3
B7Q6K6;1.14.19.1
E3KAE6;
F6HWY8;
A0A251T478;5.1.3.15
A0A3B6U4M4;1.1.1.267
Q9UUL2;
B1N4L6;
H3GL13;
Q81IU6;1.13.11.27
A0A078GA04;3.4.21.92
M5WCM6;
B3RUV0;2.7.11.24
A9THX1;
A0E0Q4;2.7.1.137
K7KSY5;
Q63ZV9;3.1.3.48
A0A3B6NWX0;
A0A2J6KMN2;1.1.1.31
Q9I6E3;1.5.1.3
A0A1S4AYZ7;2.5.1.61
A0A2I4FXT4;2.7.1.40
A0A0A0LGG8;
D8RXW3;
A0A2C9V5I6;
H3G4X8;4.1.1.37
D8RFG1;1.1.1.42
P25053;5.3.99.10
A0A1U8A722;
Q6CBK1;"2.7.7.-; 2.8.1.-"
F6P741;2.4.1.-
A0A078FJF3;
G7KZW8;5.1.3.3
A8XSE9;
Q6Z1J6;3.6.5.-
A0A3Q2GXE2;
F7G7T5;
A0A0K9NMU7;
D8SPU2;6.1.1.21
G7L970;2.6.1.2
A2VE32;3.1.4.-
F7DFY8;"2.1.2.3; 3.5.4.10"
C5YZX1;1.6.2.2
B1L5R5;2.5.1.19
A0A090N2Y0;
Q5KG64;
A0A2K3DUE2;
Q0WN89;
A8XYV6;3.1.4.-
A0A0K9P1G0;
M1BFJ0;
A0A077RV42;
A8X9K5;3.1.3.48
A0A3B5Z179;
Q5I0B8;1.13.11.24
D1ZZT1;6.3.5.1
A0A2K3DT08;
F6I2K2;4.2.1.96
D6X3S8;3.6.4.12
C4M036;
A0A2K1JG74;
A0A077S134;2.7.11.1
Q8DP64;
A0A1U8HHN4;1.11.1.7
A8XHL9;
A0A3Q2KS71;2.7.1.17
F6HKH2;1.11.1.25
Q9JYB4;2.4.2.7
Q7QL29;
A0A368R9D9;
A0A1U8L131;
F0ZWQ5;
I1N9S6;2.3.2.15
Q01579;2.5.1.18
F6XSS6;
A0A3N7EMS4;
K7PQ64;1.11.1.6
A0A3B6GRS4;
Q9K063;6.3.2.6
G1KP35;
A0A2K3D4R5;
B3FTL1;
A0A1D6FJS7;
A0A1D6JHN2;2.7.4.3
P0A2R4;2.7.7.6
A0A2G2Y519;4.1.1.15
A0A2I2US35;4.3.1.17
Q6IQF7;
A0A1U8HP84;
P07670;1.3.-.-
A0A0A0KIK6;
A0A078G4Y1;
H2MEQ8;6.5.1.4
A0A1D6KRC8;
A0A1U8KW44;
Q8LFC0;
C6TN61;
A0A2G2Z2A5;
A0A2J6L186;2.7.1.134
A0A059C7P2;
A2D8M2;
A0A1S3ZR94;4.1.1.15
M1B6T3;
C3Z6X8;
A0A1S3Z1K8;
A0A0A0KN19;
Q9HRZ1;
A0A072UGE8;1.17.1.9
A0A0S2LJ74;2.3.2.8
F1RZK7;2.8.2.-
Q9JYR9;4.2.1.2
A0A022RBH0;
Q7UQN2;2.1.2.1
F6W8D5;
A0A1D6LKQ5;
A0A3Q7IAU4;1.1.3.15
Q5JI98;3.6.1.9
W1NMH0;
B9RLS4;2.7.11.1
A0A022RBZ0;2.7.11.1
A0A059C4Q1;
Q7TMM8;2.4.2.-
A0A3B6ESL2;
Q28CH6;1.1.1.95
A0A067EUB0;4.99.1.1
P26640;6.1.1.9
X2JC83;2.7.11.1
A0A1S3YJE7;2.7.11.1
A0A2G2YRM7;
H3H3B2;
A0A0K9Q324;
Q55FS0;"2.7.7.80; 2.8.1.11"
Q5A5N2;
Q7L211;3.-.-.-
A0A3N7FN12;
Q9USU3;3.6.4.12
Q8DQJ8;2.7.4.7
A9P7U5;2.7.1.40
F4P7G1;
F1Q5J6;4.6.1.1
A9WK35;3.7.1.3
E3K080;
Q8EJW3;"4.2.1.117; 4.2.1.3"
A0A022RY30;
A0A0Q3FAF9;
A0A6I8REA4;6.5.1.1
A0A251U9V9;
Q54QM6;3.1.3.48
B4F9A4;1.1.1.285
A0A0K9QZM4;1.7.3.3
A0A072UAK9;
A0A2J6LTW2;
A0A2J6KGL2;
F6VHS0;1.2.1.84
G3R9P9;
A0A2J6LS63;
A0A3Q2HXK6;
A7MCT6;2.7.1.82
A0A2K1ZXP5;
A0A022QAQ2;3.1.1.11
D6W836;3.4.21.92
A0A251MYV6;
B5YKU8;3.1.3.25
Q6Z6M0;
A0A3B6SK81;
C3XQL6;
Q8CG07;3.6.1.-
W1NPQ6;
Q8EEP0;1.8.4.11
A9PFX3;1.8.4.11
Q5ZME2;1.1.1.37
H3ETS4;2.7.10.2
Q8ZWP8;
P25167;2.7.7.6
H9GMP6;1.14.13.39
Q93169;5.3.1.23
Q75DQ0;
Q9Z213;
A0A0N7KPX2;
A8WBX7;4.1.1.33
Q4QI37;
Q6P954;2.7.11.1
Q90ZY4;2.7.11.1
A0A067DSM3;2.7.4.3
A0A1U7YX81;2.7.7.6
B3RJK2;
A0A1U8N0Q5;
A0A2I4GXD7;1.8.4.12
A0A2C9VZA8;1.14.19.-
B5AR51;3.1.4.11
A8B1Y2;
A0A061F771;
A0A3B6MT47;
A9UT87;
C4M3L9;
M3VWD4;6.1.1.21
Q7ZWE9;"2.7.4.14; 2.7.4.6"
Q9W0R3;3.1.3.48
K4B4H3;
A0A078G249;3.6.4.12
A0A3Q7JYQ4;3.1.1.11
M1ART3;
G3S175;
A0A0K9QP44;
A0A059B5K8;3.1.4.4
Q9I6A1;
I1I2A9;
T1FUP8;
I1LWP2;5.4.99.5
B0V1I2;
D8T4S6;
F1SAQ8;2.7.4.6
A0A078FNW9;4.1.1.31
A0A287BPW4;6.1.1.9
E3LA41;
A0A059AGY2;1.2.1.-
Q5ATY4;
A0A059C9S8;
E9G4I3;
Q6BGB6;
W1P538;
A0A059CDW9;
A0A1U8JJV1;
W5M683;
M4CKS4;
A0A2C9WNL6;
A0A2J6L127;
C5YIW0;
Q89KX2;1.8.1.4
A0A251UBR9;2.4.1.13
A0A022QIR8;
A0A3B6IXA3;1.8.1.7
A0A3B6ELU6;
H2QG46;1.5.5.2
B8CDU2;1.2.1.27
B9RQD9;2.7.1.-
A0A1U8KA63;
Q9JYP4;1.2.1.16
F4NZX5;
K4A6V8;5.4.2.2
F6T003;
Q8X092;2.4.1.131
A0A0K9P137;3.1.4.4
Q8ZAP5;2.7.7.6
A0A2K3DX63;2.5.1.47
A0A0D1DSD0;1.17.4.1
I1HM83;1.11.1.7
A0A368S399;4.1.99.5
B8LD06;
I1HMC6;5.3.1.9
Q8A687;1.97.1.-
M3VXR8;1.11.1.6
D7U0H8;
Q8ZLH4;1.1.5.3
A0A0K9R5I0;1.15.1.1
A0A1D6L8T1;2.4.1.82
A0A2K1K766;1.11.1.7
Q5J2Q9;2.7.7.31
A0A0R0F3H3;3.5.4.9
G7JFZ4;
A0A3B6RKM6;2.7.7.-
A0A0R4INK2;
A0A1S4BWL0;3.1.1.14
F1QRR2;
Q501K6;
A0A1D5QKS1;
A0A061FYH4;
B4FIJ9;
A0A6I8SK52;
A0A6I8SXB7;3.6.4.13
A0A0D1E1Y3;1.15.1.1
A0A3B6PD87;
G7JK55;
B8CGG7;
A0A3B6JN00;
M3XFH2;1.2.3.1
M1CN28;
A0A1U8K5F5;
A5I603;4.1.99.12
I1L6G6;2.7.11.24
A0A022Q737;3.1.1.11
A0A3B6KFL0;
A0A3Q7EDE2;6.3.4.2
A2EKU4;
G3N3B2;
A7SNT5;
A0A2K3CPZ5;
Q8ZPL0;7.1.1.1
A0A0K9QJ19;
Q9WZH9;2.1.2.1
A0A251V2T3;
B9HSF2;1.1.1.25
A0A3Q1N5S6;
A0A3Q2KTV5;
A0A1D6GYU0;3.1.4.4
Q8ZXD4;2.5.1.141
I1LNK6;
Q9HCK8;3.6.4.12
B8CD36;2.5.1.10
E9GLS7;1.17.4.4
A2HWM2;
