Uniprot ID;EC number
B7P986;"2.1.2.2; 6.3.3.1; 6.3.4.13"
A0A251NR00;
A0A3Q7IFL7;
A9WJ33;
A7S3H7;
A0A2C9VHU3;
B9SGH7;1.3.1.74
F6HVX5;7.1.3.1
Q5Z5B7;2.5.1.32
A0A2G3A361;
A0A3B6FF83;5.3.1.8
C5WSZ1;
Q6BZU4;
I1KJS8;1.13.99.1
Q4X0A0;
Q8ZAS2;5.3.1.9
Q946J8;
H2MSX9;3.5.1.98
Q6UGB2;1.14.18.9
A0A3B6RT38;2.4.1.13
A0A368UHU4;
A0A2K3E738;2.7.8.26
A0A022QI87;
A0A2J6JU34;
B7P5V5;2.7.11.13
M3W423;1.2.4.4
A0A0A0LXQ8;2.2.1.6
E9PST0;
A0A2I3SGE9;
A0A251RYE6;6.1.1.16
C3Z0P5;
Q7NG31;"3.1.3.11; 3.1.3.37"
E9GX13;
A0A1S4CDA4;
A0A0R0FVX7;1.5.5.1
H9G843;6.2.1.5
A2RV14;
A0A1B8XTT0;
Q28EK0;
A0A1S4AC19;1.3.5.1
G7I7E3;
H2R981;3.1.3.36
A0A078HVF5;2.5.1.61
Q9WVG6;2.1.1.319
P24703;1.17.1.8
A0A1D6HAR8;
W1P2A3;
H3E7E6;6.2.1.16
F8W290;3.1.3.56
A0A078FBY1;
A0A2G2XZ79;3.3.1.1
B9SI54;3.1.1.11
F6SGH0;
Q5NE18;1.17.1.9
Q8ZGK8;4.2.1.8
A9JSY9;1.-.-.-
W5M1W8;
Q4X1H9;6.2.1.3
Q5JFR5;1.1.1.23
A0A1D6IVX5;
G7JUM0;
P20580;4.1.3.27
A0A2K1K7V9;
Q6LA56;2.7.1.-
A0A2J6K822;2.1.3.3
A0A0K9PL87;
B7FF73;
E3KVG2;
E9G2F8;
A0A1U8PHM6;3.1.4.11
A0A1D6I4U2;
A0A251T1W8;2.4.1.1
A0A2C9VW79;3.5.4.6
A0A2C9V9W6;2.7.2.3
A0D8Y1;
A8Y3G6;
A0A059CUK2;2.7.1.11
I1N6N9;
M4FFS9;4.2.1.19
Q86AH1;2.1.1.-
Q8E9B7;
E3JSA3;1.5.1.2
I1L759;1.1.1.271
D8S7A5;
A0A059C0T9;
G3QFV7;2.3.1.-
A0A1U8P5F6;3.6.1.1
A0A0K9Q1U6;
A0A251SGF4;
A0A3B6FW73;
B4FYH1;1.11.1.7
O35696;2.4.99.-
A0A2G3A965;
D2A0D9;2.1.1.85
A0A0D1DY58;
A0A078CYC7;
M3X2X5;
M3VUJ4;2.7.7.7
B9S9Q8;3.1.1.11
Q8IKK4;
A0A0A0LLE8;
A0A368UKJ9;2.7.1.40
Q8T3P0;1.2.1.88
G3RCE0;
A0A1U8G8Q1;
F6WV27;
A0A251SKR6;
B8LDD2;
A0A078H0P0;3.1.3.7
U5FL65;2.7.7.50
Q6C0M4;6.3.5.7
A0A067FAB6;2.3.2.15
E9QIM3;2.7.7.7
Q4Q870;
Q99502;"3.1.3.16; 3.1.3.48"
Q0DKM2;
E7FC21;
M4D8Y0;2.7.1.11
O82424;2.7.11.-
E3KZX4;5.2.1.8
K3XDY5;
A0A067GJS1;
F1MH24;2.7.11.1
I1J5U2;
P15426;"4.2.3.3; 5.3.1.1"
A0A078GDZ1;
B7PPW1;2.3.2.5
F1Q9K7;2.8.2.-
Q4WH90;3.5.4.12
A0A1U8B3V2;1.8.4.11
M1B2H5;3.1.1.11
G1KTZ4;
A0A1U8B1Y9;
Q52126;1.18.1.7
B9T5Y1;3.1.4.11
A0A1S4C1Y9;2.7.1.25
B9TB02;1.1.1.107
A0A3Q7IYJ0;
I1HWI9;6.1.1.17
Q1M2W4;1.14.11.2
B1L5Z7;6.3.5.2
I3LC39;
H3EKF0;6.3.2.2
Q5BBL9;
A0A078JFY7;3.1.1.11
I1JZM1;
A7F0Z3;2.3.1.48
A0A6I8QKB7;
Q5B442;
A0A1D6GGG2;
A0BH97;
A0A061E1Y5;3.1.1.11
A0CKP6;
A2BHT9;3.4.21.92
D8RQ40;
A0A1U8DRG8;
A0A3Q2HCD6;
Q95SH0;2.7.11.-
O75131;
B5YL75;
A0A0K9RKE7;
A0A3B6TJ15;
A0A078JD12;
A0A1U8MDT3;
P0A1R4;"3.5.1.2; 4.3.2.10"
I1NIU6;2.5.1.47
Q8TL41;1.1.1.23
A0A3Q2I078;2.1.2.1
A0A3B3HSV0;
H2MV97;
A0A067GY27;
D8SP48;
Q5DTK1;"2.4.1.175; 2.4.1.226"
Q7ZVF3;1.3.5.1
A0A1U8FQX1;
Q8ZC64;5.2.1.8
A0A0R4IAV3;
A0A0K9NNH0;
A9PFP2;
B9SEQ2;3.6.4.13
A0A3B6LKP9;4.1.1.48
C5WSV9;2.7.2.4
F6HFN8;2.3.1.-
Q4QJ04;4.3.1.19
C5YLZ0;1.11.1.7
C5XFN1;
B1ARV3;1.4.3.-
A0A2J6JZF7;
K3ZWD0;1.11.1.11
E9FRC3;
H3GV00;1.7.3.3
A0A2G2Y1R0;2.4.2.-
B8C064;
A0A251QIJ1;3.6.1.1
H2XKZ9;
D6WQA2;3.5.4.3
K4ABQ0;2.7.11.-
A0A2K1IIE6;1.2.4.2
D3ZWR1;
I1KAC1;4.2.1.24
A0A0P0V5B4;6.3.4.2
P09925;
D6WDE4;
C4M2N7;
A0A2G3A3J5;6.2.1.12
Q8DPV8;3.6.5.-
A0A2K1L7P1;2.6.1.16
Q8F686;
P56162;2.4.2.10
C8VTY9;
P08431;2.7.7.12
A0A0K9QE14;
A0A1S4DJ50;
A0A1U8B542;3.1.1.11
A0A0K9PCL0;
Q4X0L4;2.3.2.8
A0A6I8QYN8;2.4.1.1
B9RXU4;"2.7.11.14; 2.7.11.25"
D8RRF0;
A0A0K9PP49;
E3KJA4;2.4.2.10
F4IS32;1.14.19.-
A0A072UC53;
D8T4Y0;2.3.2.8
Q4WP64;
A0A0K9RSR3;
A0A3Q2UEN6;
A0A1U8MSS7;3.1.1.11
A0A3Q7I7I1;3.1.1.11
C3ZKY0;
Q4QEZ7;3.1.3.48
H3G7M1;
A0A3N7FHU3;
C3YQ66;4.3.2.5
A0A1B6QHB4;2.3.1.12
Q8ST69;3.5.4.4
Q9UAG7;1.14.12.17
B8CFL7;
C3Y2U4;
A0A3B6RFC7;1.11.1.11
Q5I597;2.1.1.5
I1JEI0;5.4.99.30
B9SB86;
A2E7Y4;
A0A1D8PS57;
M4CSZ1;2.4.1.82
A0A1S4C5A1;2.3.1.51
A9WCM3;3.1.3.5
I1NA71;
A0A1U7Z9L3;6.3.3.2
A0A3B6U3V5;1.11.1.25
I1JEC1;
H3H8Z1;
I1J3L9;
A0A3B6HZQ4;
A0A368PYD0;3.1.1.11
M1B471;
A0A2G2YPV4;5.2.1.8
A0A2R8QDT4;1.1.99.1
A0A3N7FXL7;
A4IG37;3.6.1.5
A9VB15;1.2.4.1
P35510;4.3.1.24
F1QM42;4.2.1.3
P31767;2.7.1.6
A0A3Q7IH35;2.5.1.21
Q6C7T3;
A0A251UN63;6.5.1.1
A8B7M7;
B9RM11;1.14.19.-
A0A251NRA7;2.7.4.22
F7F7G1;3.1.3.48
M5WFJ8;6.2.1.3
Q00576;2.7.8.29
Q8IQZ1;6.3.2.3
B9T6L0;2.7.7.25
Q5TMG7;
A0A058ZZL6;3.1.3.12
A0A3Q2GW03;
A0A2I3T0Q3;
A0A2I4FAR8;
A2E0R3;1.3.1.2
B3DKP3;2.4.1.255
Q922Q2;"2.7.11.1; 3.6.3.-"
W5MV23;
O73659;2.7.11.-
M4DNP4;
A2EDB5;
A0A078FD04;
A0A3B6I6L1;
A0A0R0E907;
A0A1U8IKY8;
B7PID2;1.6.5.5
B3RPW9;
Q4WRH7;1.1.1.14
A0A2J8KA42;2.8.2.-
A0A3B6GWR5;2.7.11.24
F4PBE6;3.6.4.12
A0A078HWX8;
A0A078H9K8;1.8.1.4
A0A0K9P0N8;5.2.1.8
A0A2G2YL40;
E3KXM7;1.2.1.41
W1NYW4;6.5.1.1
A7E7A9;
P54114;1.2.1.3
Q7SC40;
A0A1S4AZ95;2.7.11.24
A0A6I8Q5S9;3.1.4.11
A0A1D6Q704;4.6.1.12
Q6C008;
T1FNZ8;
F6HE84;
Q09170;2.7.11.1
Q38CK3;
B9SUS2;
A0A2K3CTI7;
Q8RIB0;1.1.1.133
P00533;2.7.10.1
A0A3B6LW04;
H2PY11;1.5.1.20
A0A2C9V1K2;
A0A2C9WB90;
A0A2G2ZVC6;4.2.1.19
Q9XYX1;3.5.1.98
Q8P5M4;3.6.1.1
Q5XI06;2.3.1.48
M4FGP9;
Q9AK25;3.5.4.4
F6VJ76;
F7BTU9;
Q94C43;
Q7CPQ7;4.1.2.40
Q4W934;1.14.11.17
B3SF32;4.2.1.2
H3GAW0;3.1.1.11
B7Q9Y3;7.6.2.5
A0A1S4DBX2;2.5.1.18
Q16881;"1.11.1.2; 1.8.1.9"
D4A3D4;
F8WTQ5;4.2.1.24
Q8F0G4;
A7EMW4;3.6.1.10
C6TER0;2.7.6.2
A0A1S3Z7X3;3.1.1.-
A0A022RR09;"2.3.2.2; 3.4.19.13"
A0A067E6K9;2.7.1.159
A0A3B6TU34;
U5DFX7;
A0A0K9R8H9;
O17560;2.4.1.143
A2CF48;
B4FQ42;
Q814X0;7.1.1.-
P04670;1.7.3.3
Q54I21;
A0A2I4GDQ6;
A0A2J6MIE2;2.7.1.35
P56658;3.5.4.4
Q9CAF2;3.6.1.-
B9S768;2.7.11.1
B4F7A9;
A0A368QWR3;7.1.1.9
B7QHY8;2.7.6.2
Q6IWP5;1.14.16.4
A0A251TI47;
A0A3B6PLW7;5.2.1.8
Q64536;2.7.11.2
A0A251UPM1;
A0A0R0FUP7;2.7.1.150
B8A031;2.8.1.8
A0A3Q7JYD7;6.1.1.2
I1GXE4;4.1.2.13
O59722;2.7.1.150
A0A3B6QPM0;
T1EM03;5.2.1.8
A0A1U8MIS3;
F1SKQ1;
A0A1U7YX07;
Q17QB3;"3.5.1.-; 3.5.1.23"
A0A1U8KMD8;1.11.1.11
A0A3B3IFL5;
F7EGD9;
A0A1U8Q2N7;
A9UP53;
F1MBP4;2.8.2.-
A0A072VE58;
A0A090M4L3;2.8.1.8
A0A1U8HY93;
P50306;2.5.1.6
Q5BFC8;
Q9SK34;2.7.11.1
W5MM93;2.3.1.37
Q04119;"3.6.1.-; 3.6.1.10; 3.6.1.11"
A0A3Q7IB30;
A0A0A0L131;
Q7NJ81;
Q55AB6;
Q5BEC8;
I1GN10;
A0A3Q7GL30;5.4.2.2
Q91YX5;"2.3.1.-; 2.3.1.22"
A0A078J2D6;
A0DJB3;2.7.7.6
E3KKW9;
A0A1S4A847;
F7AR17;
H3E6A7;1.15.1.1
Q5ZLK5;1.14.11.2
Q67W82;6.2.1.12
Q6WEE4;
A0A251PIQ9;
A5I246;4.3.2.10
Q1MT52;
A0A1D6NVZ6;2.5.1.19
D7TBJ4;
M4ERW1;
A0A3B6MXA0;
A0A3Q7H4P0;
C3YT12;2.7.1.23
C3ZST8;6.3.2.2
A0A2G3AFY3;
F6U9Y3;2.1.1.100
Q9Z1J2;2.7.11.1
A0A072TDM4;
F6H410;
O43014;5.3.1.8
A0A2I4H8Z0;2.7.4.3
E9GFJ5;
A0A1U7ZU34;
A0A2I3TI37;6.1.1.3
A0A3B6TK73;
A7SI32;
D8SMH7;
A9VCQ2;4.2.1.109
M1CFZ5;
B7Q3X6;3.1.1.4
A0A078IUV6;
Q9SUG3;"2.7.1.134; 2.7.1.159"
Q8ZLI4;2.4.1.1
A0A0R0JYI4;2.7.1.40
F6VMN5;
B5FVB1;
M4FBE6;1.8.98.2
A0A0K9RVZ4;6.1.1.20
C3YQV9;
A0A1U8I560;3.1.3.12
K7M227;2.7.11.24
Q980L3;6.1.1.21
A0A452DIV6;
Q0J6A8;
A0A251V3A1;
D8S623;1.17.4.1
I1HF05;3.1.1.-
D7T746;
A0A059AHN3;1.17.1.9
A0A2C9VZK9;
A0A0A0LZA8;1.13.99.1
A0A2K1IE18;3.1.2.-
A2D8B1;"2.7.7.1; 2.7.7.18"
D7U830;1.2.4.1
A0A2K1YES4;
A7T725;3.6.1.43
H2MB81;
A0A3B6SLB2;
A0A2K3CXR2;
A0A3B6HNP9;2.3.1.-
C6KT87;2.7.8.27
E9GA92;
A2G0T7;
Q94425;6.1.1.5
Q9HN05;2.4.2.9
A0A022RUL1;1.8.98.2
B3RKP9;
W5MWP9;3.1.2.12
Q55E34;1.5.1.2
A0A251TX68;1.11.1.7
Q8A9N0;
A0A251SG15;
A0A061EI43;
A0A078FHI4;1.11.1.7
Q8EAW7;"1.2.1.88; 1.5.5.2"
A0A1S4BAK0;6.2.1.3
A0A0B4KEG0;2.7.1.23
H2XSB5;
A0A1U8NM79;
A9SPQ1;
B7P1F8;
Q8ISE5;5.2.1.8
A0DIE3;
F7BE93;
Q89QI2;
A7EWA5;
A0A2K2CCQ6;
A0A022Q2S0;
E9GA11;2.7.7.78
A0A1B8XSD4;
C8V3I9;
P00967;"2.1.2.2; 6.3.3.1; 6.3.4.13"
A0A1S3X906;2.7.11.24
A0A3B5XXE1;
D8SX61;
D6WDJ8;3.6.4.13
P34925;2.7.10.1
Q0U3C6;2.1.2.2
A9UW56;6.1.1.4
A0A1D6Q822;
Q9FFH8;2.7.11.1
A0A078G4X5;6.1.1.17
A0A2I4H323;3.1.1.11
O50039;2.1.3.3
A0A1D8PK28;2.7.7.7
Q5KKG9;
A0A090MBS6;
B1B1U0;
E9GA50;2.7.11.24
X1WGV2;
A7SSN4;
Q74Z65;
D8RWA9;
A0A067D489;
D8SPA2;1.8.4.11
H3H000;
A0A3B3H664;2.7.7.15
E9GFK0;
A0A2I4DRG6;
A9UVN5;
A0A1D6IKV7;1.11.1.7
I1KV01;1.13.99.1
K3ZVU3;
H2QDK7;2.7.11.1
E3KZX9;
A0A1U8JET2;6.1.1.1
A0A0D1CK07;3.6.4.12
A0A3B3IFE3;2.8.2.-
I1KDN8;1.13.11.5
P45984;2.7.11.24
Q9VY05;"1.-.-.-; 1.1.-.-"
A0A2G3A482;
M1CKC2;2.7.4.6
B7PTD4;2.1.1.77
H2LCC0;
A8XIH3;
F6HFX4;2.5.1.32
A0D2B8;
A0A0K9P540;
M4CPX2;2.7.7.8
B9RQP6;
A0A0B4KFL3;5.6.1.1
H2MPT0;2.4.1.109
T1EKH8;
A0A067FB99;
M4EIT4;
F1NV37;
B9SKA8;2.7.11.23
P48760;6.3.2.17
A0A078FH23;
A0A3B6U021;2.7.1.12
O52791;1.13.11.46
O84022;6.1.1.5
Q9JXC1;6.3.4.5
I1KQ93;5.4.2.2
Q9D4F2;"3.1.3.-; 3.6.1.-; 3.6.1.68"
Q9KLR4;1.9.6.1
A0A1U8A123;
A0EG56;
Q65WW7;1.14.11.18
D7U1N5;
I1JJN9;4.2.1.11
Q9JII1;"3.1.3.36; 3.1.3.86"
A0A3B6SMM9;
A0A251TFP9;3.1.3.12
A0A0R0HMR1;
A0A2C9ULN2;2.4.1.13
Q89IM8;5.99.1.4
Q7Q098;
A0A078GM45;6.1.1.14
C5WV75;
Q4WT30;6.1.1.15
A0A2G2YIX5;
A0A0K9RI84;
G1KMT2;
P05694;2.1.1.14
A2DSS5;
F6S1F1;
Q7UWT1;5.1.3.2
I1H3X7;
A0A1D5UT64;
Q6XPZ4;5.2.1.8
Q746Z9;2.7.7.60
A0A194YIY9;
B7PM49;1.1.1.26
Q756I0;
F1RB90;
A0A078H4R1;
A0A1U8PGU1;
A0A2J6L5F4;2.5.1.6
H2MUY9;4.2.1.93
M4FGE0;
E9G8M5;
M5VVZ7;
A0A072TFB1;"1.16.1.1; 4.99.1.2"
G3RRM2;3.6.4.12
F1QBK0;
A0A2C9U900;1.1.1.42
A0A2K1Y2B8;
H3GGV7;2.7.7.15
E9GB10;
F6TUB3;1.7.3.3
C4LSN4;2.7.11.1
K7MGF3;
H2QLK2;3.6.4.12
P0A0Q7;
Q757U3;1.3.1.104
A0A2K1KV37;4.6.1.12
A0A3B6I0S0;
B9RZA8;
B9SKI0;2.7.4.14
K3XF87;
Q071N0;1.1.1.248
P83868;5.3.99.3
Q2FWK5;2.2.1.6
A0A1U8Q541;
Q6DJQ3;
Q82IY3;1.14.15.32
A0A2J6JKS8;
A0A2K1IUW9;
A0A251QI17;
A0A059BTX3;
A0A2I4EC90;5.4.99.30
A0A251MZ26;
P03875;
M0R660;1.2.1.12
A0A1D6PY47;
F6WS50;
A0A3B6IQI5;3.2.1.26
A0A251KFK6;
C3YM52;3.5.1.98
A0A2I4EPY8;
A0A1S4A2K0;6.1.1.10
Q9HZ64;
A0A2K1KKI6;
Q9VND3;2.7.1.67
A0A078IAG5;
Q9V3F8;1.5.1.2
A0A3B6SM51;1.11.1.7
M4E5W1;
Q3C1D4;1.14.12.15
A0A2K1JYN8;2.7.7.6
A0A077RXG4;1.11.1.7
M1A1C5;4.2.3.1
Q47SS3;2.5.1.68
P0ADR8;"3.2.2.-; 3.2.2.10; 3.2.2.4"
Q9I490;
A0A072V066;1.2.4.4
A0A3B6ATL4;2.7.6.2
Q89MB9;1.17.4.1
G7JYR0;1.14.11.2
Q7S9B6;"2.3.1.-; 2.3.1.48"
A0A1U8IPB0;1.1.1.34
A7RWX8;
A0C657;
O96017;2.7.11.1
Q9NX46;"3.2.1.143; 3.2.2.-; 3.5.1.-"
P28492;3.5.1.2
A0A368SDJ2;
A0A0K9RQW5;6.1.1.1
F7CBQ2;
G7IU64;
A0A3B6JGH0;
I1KRH0;
Q4WLL1;4.1.99.12
Q4WZJ5;
Q49435;
Q8S4V9;
Q9SWE5;4.1.1.36
A0BPV0;
I1JAW9;2.7.11.1
A0A2C9VV19;1.11.1.7
P62205;2.7.11.21
F6ZJ88;1.14.17.3
Q9BW92;6.1.1.3
Q6C158;
Q0U6G6;
A0A251J0R8;2.3.1.97
Q2KHZ9;1.3.8.6
A0A2K1IW28;1.3.1.2
K7M5H2;
P94498;1.8.4.10
A0A078IRN1;2.7.4.8
A0A3Q7FSB8;2.7.11.1
A0A1S4A4D5;
F6XC87;
W1NSF3;
Q7PZW7;
Q0P4B0;
P26690;2.3.1.170
A8B947;
B3RPL1;
B9HKM5;
G7IVA7;
A0A251IWD8;
W5M6B7;2.7.11.1
F4P727;
A0A061GK90;
B9HB69;
Q4QG39;
A0A078FMW7;
A0A1B8XVH1;2.7.8.15
A4FVM4;5.4.99.-
M4EK80;6.1.1.15
A0A022QKB7;6.1.1.4
Q9FN42;3.4.21.92
A0A2C9WAN8;3.1.1.11
Q9UH03;
H3G8Y4;1.2.4.1
A0A1U8ATR0;3.1.1.11
W1PQ54;1.2.4.2
A8BPR2;
A0A0R4IH79;3.4.21.53
Q9QVP9;2.7.10.2
A0A1S3Y9C5;2.7.11.1
A0A3B6NNX0;3.1.1.-
M3W895;2.8.2.-
Q74CB6;6.3.3.1
A0A1U8AAG0;3.1.1.11
C5XYF6;
Q5BBF6;
Q7UTN4;
A0A067HBY3;
O05394;"4.4.1.1; 4.4.1.2"
A9WJ02;4.4.1.11
A0CH51;
A0A3B6QB75;
Q9ESG9;2.7.11.1
A0A3B6LMZ2;
P11045;1.5.1.3
A0DRL1;
F7CXE1;1.14.11.7
M3X1W7;1.14.11.4
A0A1D6GJM0;
Q8AY71;1.14.16.4
M1D0L5;
A0A251PIC0;
Q74G69;1.4.4.2
Q8GY89;1.8.98.2
A0A3B5XZC0;
T1EXA5;
F6GYA3;
A0A1U8MWQ7;
A0A368SAI4;
A0A0K9QPV1;
B8C8Z3;
Q5U1Q7;1.11.1.7
A0A0K9QBK7;
C3Y8C8;2.4.99.18
A0A251UP67;
A0A3B3IBS4;
Q20390;3.1.2.22
Q80Z26;
Q8LJZ0;2.7.11.1
G3S078;6.3.2.41
A0A3B3IPB8;3.1.3.36
A0A2C9V045;3.1.2.-
A0A059DHC7;2.7.7.8
B9SW66;1.3.1.38
A0A3B6EF65;3.5.1.88
F1S2L2;
Q29371;"4.2.3.3; 5.3.1.1"
A0A3Q7H062;
A0A1U8JK01;
A0A494G940;4.2.1.96
F6PGU1;
A0A251RCG0;3.1.1.-
A0A3B6KM37;
Q9AK37;
A0A1S3XWJ0;4.1.99.3
Q9SKJ9;
E1BXH6;
Q6K461;
D8S3R7;6.1.1.18
Q9RKZ8;
U5D795;
Q7PPZ1;2.7.4.9
A0A1S4BNE7;2.7.11.23
A0A3B3I4C4;
Q0UJJ8;5.4.2.3
E1BWX9;4.2.1.49
Q9UTH5;3.1.1.5
A0A078I4D4;
H9G9K0;2.4.1.11
A0A1U8ANX3;
B3DLY5;
B1L676;2.7.4.9
F6HMD8;
K3ZRY4;2.7.2.4
A4QP92;
D8QS00;
H2M5C7;
P38705;6.1.1.11
Q7QJJ8;
A0A2K3DZA6;
E9GM14;7.6.2.5
F7BQ89;3.1.3.48
J7HDV0;3.6.4.12
M3WMK4;2.1.2.1
Q7JX94;3.1.1.4
A0A1S4DBX9;
B9SYY0;5.2.1.8
F7DBT3;2.7.1.107
Q9SU14;"3.6.1.-; 3.6.1.13; 3.6.1.22"
E9GV59;"1.5.1.5; 3.5.4.9; 6.3.4.3"
F1QAZ1;2.7.11.1
Q9JHE3;"3.5.1.-; 3.5.1.23"
F7DHW2;
A0A2K3DDZ1;
A0A3B6JK75;4.1.1.35
A0A3B6JPG0;
M3XE87;6.5.1.8
A7EHJ1;3.6.1.1
P9WIQ3;1.18.1.2
W1NZK8;
E9FR86;
F1P3A9;
A0A059BNH1;
D7TKQ5;
H2QNB4;
H3FYY2;
Q89RZ6;
Q91XQ2;"3.1.3.-; 3.1.3.16; 3.1.3.48"
A0A251UA62;
B3SAA5;3.5.1.2
A0BLG1;2.7.11.1
A0A1U8IXR8;
A0A2K1RA22;
A2G057;
A0A251V7E4;2.7.11.24
F4NUT7;5.2.1.8
B3DL24;2.7.11.24
E3K2B4;
Q8RE86;1.1.1.205
H3GS65;
A0A067FYJ5;
D8RTZ0;2.7.11.1
A0A0G2L6J0;
A0A3Q1LW68;
D8T3S7;2.4.2.-
P42345;2.7.11.1
Q9XFI6;1.11.1.7
Q9KV69;4.2.1.12
A0A199UA58;1.2.1.84
P35169;2.7.11.1
A0A090M814;
A0A1U8KRT3;
A0A6I8RVE6;2.7.11.1
A0A1B6Q660;4.1.1.31
Q9NAA5;2.1.1.57
A0A1D6FGN0;
Q4WBI8;1.14.18.-
A0A1U8MLU6;4.2.1.96
B8C1N9;
M1AA71;
D8RH50;
V5IKY3;
A0A0K9Q653;
M0X0G4;
Q9XJ29;4.1.3.27
I1HXL0;
I1NA96;4.3.1.24
A0A1U8L1X8;3.1.3.95
M4DS51;3.5.2.3
Q9R092;"1.1.1.105; 1.1.1.209; 1.1.1.239; 1.1.1.53; 1.1.1.62"
Q819E5;"1.13.11.53; 1.13.11.54"
A0A287BC72;4.2.1.1
H3G6F5;2.7.11.1
Q54GN5;2.7.7.23
A0A059D141;"1.13.11.53; 1.13.11.54"
M4D0M9;3.5.1.52
A0A1S3Z8G2;
P0A6B4;5.1.1.1
I1IH86;5.3.1.24
A0A1U8AC29;
A0A1U8JYN6;
Q8Y565;4.99.1.9
O26009;2.7.4.9
A4L9H3;
P39827;
A0A251RZ68;
Q57ZV8;2.7.1.-
Q7NHG0;2.5.1.6
A0A072U100;2.7.7.50
M0ZQR8;
A0A061ELW2;2.7.7.4
A0A368RSQ3;
A0A0A0KFR7;
A0A1Z5RQU0;2.3.1.257
A0A251SHD1;1.1.1.42
A0A2R8QNW2;1.8.4.11
A0C154;
A9V5U3;2.7.11.1
A0A2K2D4T6;
F6RGE2;
U9W814;
P65242;2.7.6.1
P34087;
A0A1D6FC44;
Q0ZIX1;7.1.1.-
A0A3B6SF77;2.4.1.-
A0A0K9RK40;
K7L9U2;7.1.1.2
A0A2G2Y3X0;
D6WJB5;4.2.1.2
F6ZKZ4;3.6.4.13
I1K8F4;
Q57984;6.1.1.7
Q8IJH7;1.17.7.1
A0A0K9QJ50;2.6.1.1
B7PDW5;
K7KAN4;6.3.2.17
Q8Y6Z4;4.2.1.51
B9T2U5;4.2.1.3
Q20679;"1.14.11.4; 2.4.1.50; 2.4.1.66"
A0CY99;
A0A0R4IV03;
P28777;4.2.3.5
Q9K1B5;7.1.1.-
A0A1U8BLV8;2.1.1.100
D8SI73;
A0A3B6TH04;
I1K3S4;3.3.1.1
A0A1U8Q2W0;2.7.7.48
Q9FBN2;
D8SBD6;3.1.3.12
A5I7F6;2.7.7.85
A0A078II53;6.3.1.2
F6Q6K1;2.7.11.1
A0A072V1F9;2.3.1.43
A9S8R5;
A0A0R0I0E5;3.6.1.9
A0A078H5G4;3.1.4.11
A0A059DA93;2.7.7.7
A0A2K1XHB7;3.5.1.89
Q0UX13;
I1JWX6;5.1.3.3
A0A0K9NXH5;2.7.1.134
A9T869;
A0A2K1ZEW5;1.8.1.4
A0A1U8IVG7;
A0A2K3DBF7;
P29696;1.1.1.85
Q9VQR8;6.1.1.4
A0A3Q1MTG3;
A0A251NTC5;
A0A251TLK8;
I1M6R8;1.8.4.11
Q21032;1.1.1.42
Q9RSJ3;
Q580Y9;1.1.1.42
T1EDV8;2.7.1.-
A0A0D3R0T9;2.7.11.1
F7D1L7;2.4.1.-
W5MRK7;4.2.1.93
X1WFB0;
Q32LV8;2.1.1.43
Q9KT76;
T1FMY3;1.1.1.271
A0A078GUY6;2.7.11.24
A0A3B6FMD0;1.1.1.42
A0A3Q7FVA1;1.11.1.7
W1P7J1;2.7.11.1
A0DN44;
P43739;2.7.7.6
Q381Q2;
Q8TUA1;6.1.1.2
A0A1S4BS82;2.7.4.3
A0A078HFJ6;
O60165;
A0A061F5L7;
C5X4P4;3.1.2.-
A0A067GB47;
A0A3B6FJ67;
E3KTJ3;
A0A2C9V2S5;
Q75D28;
B3DL46;
Q963E5;"2.7.11.-; 2.7.11.26"
A0A022RV58;
A0A1D5Q1P1;1.17.4.4
P16163;1.7.3.3
Q9NYL5;1.14.14.26
K3Y1B8;
A0A059AYK8;
M1AMM5;
A0A0A0KRI4;
K7MYK9;
A0A3B6QH28;4.1.1.31
Q78J03;"1.8.4.12; 1.8.4.14"
M4F5Y6;
A7S223;2.7.11.-
A0A2I4ENN9;
A0A061FVK1;4.1.1.15
A0A251SVM0;
D7TTF4;
P41752;
A0A1D6F6Q5;
D8QUU2;
O96028;2.1.1.357
C5YG47;
A0A1U8HR89;2.7.11.23
Q9B6E7;7.1.1.9
A0A0R0FQ08;1.4.4.2
M4DLT8;
A0A1D5QIE2;
Q9BUQ8;3.6.4.13
A0A1S4AA64;3.1.1.11
E9QC28;
A0A6I8QLV7;2.7.11.13
A0A251S0H1;1.1.1.37
B3S330;
Q8A0U2;5.3.1.1
Q9KUH4;2.7.2.4
D8SZ24;
A0DJV0;
Q54WT0;
A0A067DZP4;
Q61J97;"2.1.1.346; 2.1.1.348"
Q74FR5;2.7.7.7
P38438;2.7.11.30
F7BLR6;2.7.7.6
Q9I8G5;
F6PJ87;2.4.1.109
P49138;2.7.11.1
E3L0P3;
P94558;3.6.1.66
W1NDU8;
A9UWN6;
A0A3B6ERH3;
A0A022RKP8;
A0A059B8B8;
B9T4K2;2.7.11.1
A0A2I3T5X5;
E7F8W3;
P9WIT9;2.1.3.3
A0A2K1JT97;
Q95SK9;"2.7.11.-; 2.7.11.18"
H2LGZ4;
A0CXG8;
A0A3B5YSG4;
A0A2G2YA61;
F6PGW6;
A0A2K1XTB1;
K7B2Z5;
Q08CD6;
Q93JF1;2.1.3.3
A0A251SIK4;4.1.1.50
M1B6G7;
A0A368SUL9;6.1.1.11
C4M181;5.2.1.8
Q8I295;1.17.7.4
A0A199U941;4.1.2.13
A0A1S4ACM0;
